## Mon Dec  5 20:47:01 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_jbrjl6fg --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_jbrjl6fg --override -m diamond --dmnd_ignore_warnings -i /emapper_web_jobs/emapper_jobs/user_data/MM_jbrjl6fg/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
OG0000517.UP000070043_KXH77574.1	932678.THERU_08355	2.14e-91	327.0	COG1196@1|root,COG1196@2|Bacteria,2G3RK@200783|Aquificae	200783|Aquificae	D	Required for chromosome condensation and partitioning	smc	-	-	ko:K03529	-	-	-	-	ko00000,ko03036	-	-	-	SMC_N,SMC_hinge
OG0000518.UP000070043_KXH77805.1	186497.PF0377	6.02e-32	123.0	COG1976@1|root,arCOG04176@2157|Archaea,2XU7N@28890|Euryarchaeota,243II@183968|Thermococci	183968|Thermococci	J	Binds to the 50S ribosomal subunit and prevents its association with the 30S ribosomal subunit to form the 70S initiation complex	eif6	GO:0000460,GO:0000470,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016043,GO:0016070,GO:0016072,GO:0022607,GO:0022613,GO:0022618,GO:0030684,GO:0030687,GO:0032991,GO:0034470,GO:0034622,GO:0034641,GO:0034660,GO:0042254,GO:0042273,GO:0043021,GO:0043023,GO:0043170,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0044877,GO:0046483,GO:0065003,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:1901360,GO:1902626,GO:1990904	-	ko:K03264	ko03008,map03008	-	-	-	ko00000,ko00001,ko03009,ko03012	-	-	-	eIF-6
OG0000520.UP000070043_KXH77808.1	523850.TON_0592	1.23e-108	324.0	COG0552@1|root,arCOG01227@2157|Archaea,2XUBI@28890|Euryarchaeota,242QW@183968|Thermococci	183968|Thermococci	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Acts as a receptor for the complex formed by the signal recognition particle (SRP) and the ribosome-nascent chain (RNC)	ftsY	-	-	ko:K03110	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5.1,3.A.5.2,3.A.5.7	-	-	SRP54,SRP54_N
OG0000521.UP000070149_KXH72270.1	589924.Ferp_2529	1.28e-84	261.0	COG0005@1|root,arCOG01327@2157|Archaea,2XUJX@28890|Euryarchaeota,24600@183980|Archaeoglobi	183980|Archaeoglobi	F	Catalyzes the reversible phosphorylation of S-methyl-5'- thioadenosine (MTA) to adenine and 5-methylthioribose-1-phosphate. Involved in the breakdown of MTA, a major by-product of polyamine biosynthesis. Responsible for the first step in the methionine salvage pathway after MTA has been generated from S- adenosylmethionine. Has broad substrate specificity with 6- aminopurine nucleosides as preferred substrates	mtnP	-	2.4.2.28	ko:K00772	ko00270,ko01100,map00270,map01100	M00034	R01402	RC00063,RC02819	ko00000,ko00001,ko00002,ko01000	-	-	-	PNP_UDP_1
OG0000523.UP000070043_KXH69762.1	1123274.KB899410_gene3465	7.04e-12	71.2	COG1968@1|root,COG1968@2|Bacteria,2J5SC@203691|Spirochaetes	203691|Spirochaetes	V	Catalyzes the dephosphorylation of undecaprenyl diphosphate (UPP). Confers resistance to bacitracin	uppP	-	3.6.1.27	ko:K06153	ko00550,map00550	-	R05627	RC00002	ko00000,ko00001,ko01000,ko01011	-	-	-	BacA
OG0000524.UP000070043_KXH70350.1	694429.Pyrfu_0798	7.14e-20	84.3	COG0640@1|root,arCOG01679@2157|Archaea,2XR0G@28889|Crenarchaeota	28889|Crenarchaeota	K	helix_turn_helix, Arsenical Resistance Operon Repressor	-	-	-	-	-	-	-	-	-	-	-	-	HTH_20,HTH_5
OG0000525.UP000070043_KXH70431.1	269797.Mbar_A0082	3.11e-124	367.0	COG0130@1|root,arCOG00987@2157|Archaea,2XTUE@28890|Euryarchaeota,2N99I@224756|Methanomicrobia	224756|Methanomicrobia	J	Could be responsible for synthesis of pseudouridine from uracil-55 in the psi GC loop of transfer RNAs	truB	-	5.4.99.25	ko:K03177,ko:K11131	ko03008,map03008	M00425	-	-	ko00000,ko00001,ko00002,ko01000,ko03009,ko03016,ko03032	-	-	-	DKCLD,PUA,TruB_C_2,TruB_N
OG0000526.UP000070043_KXH70433.1	1455608.JDTH01000001_gene3702	6.3e-47	159.0	COG1102@1|root,arCOG01037@2157|Archaea,2XWPB@28890|Euryarchaeota,23SWN@183963|Halobacteria	183963|Halobacteria	F	Belongs to the cytidylate kinase family. Type 2 subfamily	cmk	-	2.7.4.25	ko:K00945	ko00240,ko01100,map00240,map01100	M00052	R00158,R00512,R01665	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	Cytidylate_kin2
OG0000527.UP000070043_KXH70667.1	932678.THERU_08315	5.43e-49	162.0	COG2110@1|root,COG2110@2|Bacteria,2G45I@200783|Aquificae	200783|Aquificae	S	Appr-1-p processing domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Macro
OG0000528.UP000070043_KXH70900.1	1104324.P186_0052	4.42e-14	82.0	COG0517@1|root,COG0750@1|root,arCOG00607@2157|Archaea,arCOG04064@2157|Archaea,2XQGN@28889|Crenarchaeota	28889|Crenarchaeota	M	PFAM peptidase M50	-	-	-	-	-	-	-	-	-	-	-	-	PDZ,PDZ_2,Peptidase_M50
OG0000529.UP000070043_KXH71243.1	378806.STAUR_7200	4.24e-90	286.0	COG1032@1|root,COG1032@2|Bacteria,1RF63@1224|Proteobacteria,42S8Y@68525|delta/epsilon subdivisions,2WNX1@28221|Deltaproteobacteria	28221|Deltaproteobacteria	C	Elongator protein 3, MiaB family, Radical SAM	-	-	-	-	-	-	-	-	-	-	-	-	B12-binding,Radical_SAM
OG0000530.UP000070043_KXH71511.1	304371.MCP_2590	4.6e-125	375.0	COG1602@1|root,arCOG04269@2157|Archaea,2XTEQ@28890|Euryarchaeota,2N9FP@224756|Methanomicrobia	224756|Methanomicrobia	S	Archaeal Nre, N-terminal	-	-	-	-	-	-	-	-	-	-	-	-	Nre_C,Nre_N
OG0000531.UP000070043_KXH71547.1	69014.TK0517	3.39e-114	347.0	COG0452@1|root,arCOG01704@2157|Archaea,2XTZK@28890|Euryarchaeota,242ZD@183968|Thermococci	183968|Thermococci	H	Catalyzes two steps in the biosynthesis of coenzyme A. In the first step cysteine is conjugated to 4'-phosphopantothenate to form 4-phosphopantothenoylcysteine, in the latter compound is decarboxylated to form 4'-phosphopantotheine	-	-	4.1.1.36,6.3.2.5	ko:K13038	ko00770,ko01100,map00770,map01100	M00120	R03269,R04231	RC00064,RC00090,RC00822	ko00000,ko00001,ko00002,ko01000	-	-	-	DFP,Flavoprotein
OG0000532.UP000070043_KXH72941.1	237368.SCABRO_02415	3.1e-120	358.0	COG0598@1|root,COG0598@2|Bacteria,2IX61@203682|Planctomycetes	203682|Planctomycetes	P	Mediates influx of magnesium ions	corA	-	-	ko:K03284	-	-	-	-	ko00000,ko02000	1.A.35.1,1.A.35.3	-	-	CorA
OG0000534.UP000070043_KXH73700.1	453591.Igni_0290	1.87e-25	97.8	COG4830@1|root,arCOG04305@2157|Archaea,2XQSV@28889|Crenarchaeota	28889|Crenarchaeota	J	Ribosomal protein S26e	rps26e	-	-	ko:K02976	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S26e
OG0000535.UP000070043_KXH73739.1	192952.MM_1814	4.48e-51	188.0	COG1293@1|root,arCOG01695@2157|Archaea,2XTMF@28890|Euryarchaeota,2N97T@224756|Methanomicrobia	224756|Methanomicrobia	K	Domain of unknown function (DUF814)	-	-	-	-	-	-	-	-	-	-	-	-	DUF814,FbpA
OG0000538.UP000070043_KXH77072.1	368408.Tpen_0890	1.98e-183	526.0	COG1350@1|root,arCOG01432@2157|Archaea,2XQ0U@28889|Crenarchaeota	28889|Crenarchaeota	E	The beta subunit is responsible for the synthesis of L- tryptophan from indole and L-serine	trpB	-	4.2.1.20	ko:K06001	ko00260,ko00400,ko01100,ko01110,ko01130,ko01230,map00260,map00400,map01100,map01110,map01130,map01230	M00023	R00674,R02340,R02722	RC00209,RC00210,RC00700,RC00701,RC02868	ko00000,ko00001,ko00002,ko01000	-	-	-	PALP
OG0000539.UP000070043_KXH77378.1	330779.Saci_0698	5.95e-29	105.0	COG2053@1|root,arCOG04314@2157|Archaea,2XQTB@28889|Crenarchaeota	28889|Crenarchaeota	J	Belongs to the eukaryotic ribosomal protein eS28 family	rps28e	GO:0000028,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0015935,GO:0016043,GO:0016070,GO:0016072,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0030490,GO:0032991,GO:0034470,GO:0034622,GO:0034641,GO:0034660,GO:0042254,GO:0042255,GO:0042274,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046483,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1990904	-	ko:K02979	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S28e
OG0000540.UP000070043_KXH77406.1	1365176.N186_02245	7.84e-68	213.0	COG0049@1|root,arCOG04254@2157|Archaea,2XPUU@28889|Crenarchaeota	28889|Crenarchaeota	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit. Is located at the subunit interface close to the decoding center	rps7	GO:0000028,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016043,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02992	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S7
OG0000541.UP000070043_KXH77526.1	1041930.Mtc_1757	4.72e-19	82.0	COG2412@1|root,arCOG04051@2157|Archaea,2XYQK@28890|Euryarchaeota,2N9YQ@224756|Methanomicrobia	224756|Methanomicrobia	S	Protein of unknown function (DUF424)	-	-	-	ko:K09148	-	-	-	-	ko00000	-	-	-	DUF424
OG0000542.UP000070043_KXH77579.1	224324.aq_403	8.26e-80	253.0	COG1856@1|root,COG1856@2|Bacteria	2|Bacteria	S	radical SAM domain protein	-	-	-	ko:K09711	-	-	-	-	ko00000	-	-	-	Radical_SAM
OG0000543.UP000070043_KXH77711.1	69014.TK1166	2.51e-16	77.4	arCOG05836@1|root,arCOG05836@2157|Archaea,2Y48U@28890|Euryarchaeota,2444T@183968|Thermococci	183968|Thermococci	S	Ribonuclease III	-	-	-	-	-	-	-	-	-	-	-	-	Ribonucleas_3_2
OG0000544.UP000070043_KXH77806.1	70601.3256933	6.23e-17	75.1	COG2157@1|root,arCOG04175@2157|Archaea,2Y0R1@28890|Euryarchaeota,244JC@183968|Thermococci	183968|Thermococci	J	rRNA binding	rplX	-	-	ko:K02944	ko03010,map03010	M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L18A
OG0000545.UP000070043_KXH77880.1	1343739.PAP_02030	4.03e-76	233.0	COG1632@1|root,arCOG04209@2157|Archaea,2XTJJ@28890|Euryarchaeota,242MQ@183968|Thermococci	183968|Thermococci	J	Belongs to the eukaryotic ribosomal protein eL15 family	rpl15e	GO:0002181,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02877	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L15e
OG0000546.UP000070043_KXH78088.1	273063.STK_12650	1.96e-97	304.0	COG1498@1|root,arCOG01923@2157|Archaea,2XPYC@28889|Crenarchaeota	28889|Crenarchaeota	J	PFAM Pre-mRNA processing ribonucleoprotein, binding	-	-	-	ko:K14564	ko03008,map03008	-	-	-	ko00000,ko00001,ko03009	-	-	-	Nop
OG0000547.UP000070043_KXH78179.1	1156919.QWC_04943	1.76e-103	307.0	COG0107@1|root,COG0107@2|Bacteria,1RA6Q@1224|Proteobacteria,2VMU2@28216|Betaproteobacteria,3T6Z8@506|Alcaligenaceae	28216|Betaproteobacteria	E	IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisF subunit catalyzes the cyclization activity that produces IGP and AICAR from PRFAR using the ammonia provided by the HisH subunit	hisF_2	-	-	ko:K02500	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R04558	RC00010,RC01190,RC01943	ko00000,ko00001,ko00002,ko01000	-	-	-	His_biosynth
OG0000548.UP000185561_OLS26984.1	439235.Dalk_2102	5.2e-70	223.0	COG2057@1|root,COG2057@2|Bacteria,1MY3S@1224|Proteobacteria,42R4B@68525|delta/epsilon subdivisions,2WMZN@28221|Deltaproteobacteria,2MHNA@213118|Desulfobacterales	28221|Deltaproteobacteria	I	PFAM Coenzyme A transferase	-	-	2.8.3.12	ko:K01040	ko00643,ko00650,ko01120,map00643,map00650,map01120	-	R04000,R05509	RC00012,RC00131,RC00137	ko00000,ko00001,ko01000	-	-	-	CoA_trans
OG0000550.UP000186063_OLS27297.1	1049564.TevJSym_ak00210	7.33e-26	102.0	COG1765@1|root,COG1765@2|Bacteria,1N1RR@1224|Proteobacteria,1S3KI@1236|Gammaproteobacteria,1J71R@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	O	OsmC-like protein	-	-	-	-	-	-	-	-	-	-	-	-	OsmC
OG0000551.UP000265899_RDE15975.1	330084.JNYZ01000009_gene6415	2.4e-09	62.4	COG1011@1|root,COG1011@2|Bacteria,2IHVB@201174|Actinobacteria,4E415@85010|Pseudonocardiales	201174|Actinobacteria	S	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED	-	-	-	ko:K07025	-	-	-	-	ko00000	-	-	-	HAD_2,Hydrolase
OG0000553.UP000070043_KXH69694.1	342949.PNA2_1531	5.11e-49	164.0	COG0237@1|root,arCOG01045@2157|Archaea,2XWNJ@28890|Euryarchaeota,2433T@183968|Thermococci	183968|Thermococci	H	Belongs to the UPF0200 family	-	-	-	-	-	-	-	-	-	-	-	-	AAA_17
OG0000554.UP000070043_KXH69860.1	509191.AEDB02000103_gene3747	7.14e-104	321.0	COG0621@1|root,COG0621@2|Bacteria,1TPBR@1239|Firmicutes,247IX@186801|Clostridia,3WG80@541000|Ruminococcaceae	186801|Clostridia	J	tRNA methylthiotransferase YqeV	yqeV	-	2.8.4.5	ko:K18707	-	-	R10649	RC00003,RC03221	ko00000,ko01000,ko03016	-	-	-	Radical_SAM,TRAM,UPF0004
OG0000555.UP000070043_KXH70432.1	368408.Tpen_0462	1.3e-30	110.0	COG2163@1|root,arCOG04167@2157|Archaea,2XQT9@28889|Crenarchaeota	28889|Crenarchaeota	J	Belongs to the eukaryotic ribosomal protein eL14 family	rpl14e	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022613,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0042254,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0071840,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02875	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L14e
OG0000556.UP000070043_KXH70448.1	399550.Smar_1031	1.07e-74	234.0	COG1471@1|root,arCOG04093@2157|Archaea,2XPPZ@28889|Crenarchaeota	28889|Crenarchaeota	J	Belongs to the eukaryotic ribosomal protein eS4 family	rps4e	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022626,GO:0022627,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02987	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	RS4NT,Ribosomal_S4e,S4
OG0000557.UP000070043_KXH70449.1	272557.APE_0358	3.72e-34	122.0	COG0198@1|root,arCOG04094@2157|Archaea,2XQQB@28889|Crenarchaeota	28889|Crenarchaeota	J	Located at the polypeptide exit tunnel on the outside of the subunit	rpl24	GO:0002181,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022613,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0042254,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0071840,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02895	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	KOW,Ribosomal_L26
OG0000558.UP000070043_KXH70450.1	490899.DKAM_1166	1.55e-36	127.0	COG0186@1|root,arCOG04096@2157|Archaea,2XQZ6@28889|Crenarchaeota	28889|Crenarchaeota	J	One of the primary rRNA binding proteins, it binds specifically to the 5'-end of 16S ribosomal RNA	rps17	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022626,GO:0022627,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02961	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S17
OG0000559.UP000070043_KXH70451.1	573063.Metin_0628	5.79e-17	76.3	COG1588@1|root,arCOG00784@2157|Archaea,2Y0EN@28890|Euryarchaeota,23R70@183939|Methanococci	183939|Methanococci	J	Part of ribonuclease P, a protein complex that generates mature tRNA molecules by cleaving their 5'-ends	rnp1	GO:0000172,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005732,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0022613,GO:0030677,GO:0032991,GO:0033204,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0044085,GO:0044237,GO:0044238,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1902494,GO:1902555,GO:1905348,GO:1990904	3.1.26.5	ko:K03538	ko03008,ko03013,map03008,map03013	-	-	-	ko00000,ko00001,ko01000,ko03009,ko03016,ko03029	-	-	-	UPF0086
OG0000560.UP000070043_KXH70452.1	519442.Huta_2299	3.53e-12	62.4	COG0255@1|root,arCOG00785@2157|Archaea,2XZUQ@28890|Euryarchaeota,23WY2@183963|Halobacteria	183963|Halobacteria	J	Belongs to the universal ribosomal protein uL29 family	rpl29	-	-	ko:K02904	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L29
OG0000561.UP000070043_KXH70466.1	673860.AciM339_1108	5.5e-48	157.0	COG0093@1|root,arCOG04095@2157|Archaea,2XWM6@28890|Euryarchaeota,3F2NF@33867|unclassified Euryarchaeota	28890|Euryarchaeota	J	Binds to 23S rRNA. Forms part of two intersubunit bridges in the 70S ribosome	rpl14	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0015934,GO:0019843,GO:0022625,GO:0022626,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0070180,GO:0097159,GO:1901363,GO:1990904	-	ko:K02874	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L14
OG0000562.UP000070043_KXH71450.1	1343739.PAP_09105	1.04e-43	145.0	COG1990@1|root,arCOG04228@2157|Archaea,2XYRE@28890|Euryarchaeota,24457@183968|Thermococci	183968|Thermococci	J	The natural substrate for this enzyme may be peptidyl- tRNAs which drop off the ribosome during protein synthesis	pth	-	3.1.1.29	ko:K04794	-	-	-	-	ko00000,ko01000,ko03012	-	-	-	PTH2
OG0000564.UP000070043_KXH73931.1	1232437.KL661965_gene3264	1.35e-159	473.0	COG4819@1|root,COG4819@2|Bacteria,1PPGT@1224|Proteobacteria,42WP6@68525|delta/epsilon subdivisions,2WSCA@28221|Deltaproteobacteria,2MNZT@213118|Desulfobacterales	28221|Deltaproteobacteria	E	Ethanolamine utilisation protein EutA	-	-	-	-	-	-	-	-	-	-	-	-	EutA
OG0000565.UP000070043_KXH74626.1	386456.JQKN01000007_gene3353	2.45e-53	177.0	COG1394@1|root,arCOG04101@2157|Archaea,2XTQ5@28890|Euryarchaeota,23NYI@183925|Methanobacteria	183925|Methanobacteria	C	Produces ATP from ADP in the presence of a proton gradient across the membrane	atpD	-	-	ko:K02120	ko00190,ko01100,map00190,map01100	M00159	-	-	ko00000,ko00001,ko00002	3.A.2.2,3.A.2.3	-	-	ATP-synt_D
OG0000566.UP000070043_KXH76664.1	272952.HpaP809764	2.13e-12	75.9	COG1258@1|root,KOG2364@2759|Eukaryota,3QBU8@4776|Peronosporales	4776|Peronosporales	J	pseudouridine synthase activity	-	-	5.4.99.25	ko:K07583	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	-
OG0000567.UP000070043_KXH76665.1	765177.Desmu_0033	7.86e-30	109.0	COG2139@1|root,arCOG04129@2157|Archaea,2XQR1@28889|Crenarchaeota	28889|Crenarchaeota	J	Belongs to the eukaryotic ribosomal protein eL21 family	rpl21e	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02889	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L21e
OG0000568.UP000070043_KXH76667.1	589924.Ferp_0274	4.74e-51	170.0	COG1491@1|root,arCOG04130@2157|Archaea,2XXAI@28890|Euryarchaeota,246VN@183980|Archaeoglobi	183980|Archaeoglobi	J	Protein of unknown function (DUF655)	-	-	-	ko:K07572	-	-	-	-	ko00000	-	-	-	DUF655
