## Tue May 28 12:57:38 2024
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_3r9xo__v --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_3r9xo__v --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_3r9xo__v/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
OG0000385.UP000321408_QEE17120.1	604354.TSIB_0773	2.98e-155	456.0	COG0277@1|root,arCOG00337@2157|Archaea,2XT5C@28890|Euryarchaeota,2430V@183968|Thermococci	183968|Thermococci	C	FAD binding domain	-	-	2.5.1.26	ko:K00803	ko00565,ko01100,ko04146,map00565,map01100,map04146	-	R04311	RC00020,RC02886	ko00000,ko00001,ko01000	-	-	-	FAD-oxidase_C,FAD_binding_4
OG0000387.UP000321408_QEE17183.1	1008459.TASI_1205	1.3e-92	289.0	COG0270@1|root,COG0270@2|Bacteria,1MV9H@1224|Proteobacteria,2WA0A@28216|Betaproteobacteria,3T7E0@506|Alcaligenaceae	28216|Betaproteobacteria	H	C-5 cytosine-specific DNA methylase	-	-	2.1.1.37	ko:K00558	ko00270,ko01100,ko05206,map00270,map01100,map05206	M00035	R04858	RC00003,RC00332	ko00000,ko00001,ko00002,ko01000,ko02048,ko03032,ko03036	-	-	-	DNA_methylase
OG0000388.UP000321408_QEE17201.1	1365176.N186_02405	5.22e-53	175.0	COG2101@1|root,arCOG01764@2157|Archaea,2XQ5U@28889|Crenarchaeota	28889|Crenarchaeota	K	General factor that plays a role in the activation of archaeal genes transcribed by RNA polymerase. Binds specifically to the TATA box promoter element which lies close to the position of transcription initiation	tbp	-	-	ko:K03120	ko03022,ko05016,ko05165,ko05166,ko05168,ko05169,ko05203,map03022,map05016,map05165,map05166,map05168,map05169,map05203	-	-	-	ko00000,ko00001,ko03000,ko03021	-	-	-	TBP
OG0000390.UP000321408_QEE17276.1	720554.Clocl_0965	1.22e-195	577.0	COG3808@1|root,COG3808@2|Bacteria,1TNZI@1239|Firmicutes,248KS@186801|Clostridia,3WHVU@541000|Ruminococcaceae	186801|Clostridia	C	pump that utilizes the energy of pyrophosphate hydrolysis as the driving force for	hppA	-	3.6.1.1	ko:K15987	ko00190,map00190	-	-	-	ko00000,ko00001,ko01000	3.A.10.1	-	-	H_PPase
OG0000391.UP000321408_QEE17311.1	224325.AF_2153	5.31e-42	148.0	COG2220@1|root,arCOG00497@2157|Archaea,2XUPM@28890|Euryarchaeota	28890|Euryarchaeota	S	Zn-dependent hydrolases of the beta-lactamase fold	-	-	-	-	-	-	-	-	-	-	-	-	Lactamase_B_3
OG0000393.UP000321408_QEE17352.1	573061.Clocel_0533	4.87e-41	141.0	COG1225@1|root,COG1225@2|Bacteria,1V3N5@1239|Firmicutes,24HP8@186801|Clostridia,36J2N@31979|Clostridiaceae	186801|Clostridia	O	AhpC TSA family	bcp	-	1.11.1.15	ko:K03564	-	-	-	-	ko00000,ko01000	-	-	-	AhpC-TSA
OG0000395.UP000321408_QEE17388.1	237368.SCABRO_02489	4.77e-78	245.0	COG0543@1|root,COG0543@2|Bacteria,2IYBB@203682|Planctomycetes	203682|Planctomycetes	C	Iron-sulfur cluster binding domain of dihydroorotate dehydrogenase B	-	-	-	-	-	-	-	-	-	-	-	-	DHODB_Fe-S_bind,FAD_binding_6,NAD_binding_1
OG0000397.UP000321408_QEE17423.1	720554.Clocl_3128	0.0	1071.0	COG0178@1|root,COG0178@2|Bacteria,1TPIJ@1239|Firmicutes,2485F@186801|Clostridia,3WGS6@541000|Ruminococcaceae	186801|Clostridia	L	The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate	uvrA	-	-	ko:K03701	ko03420,map03420	-	-	-	ko00000,ko00001,ko03400	-	-	-	ABC_tran
OG0000398.UP000321408_QEE17432.1	1238184.CM001792_gene2180	4.37e-145	438.0	COG0318@1|root,COG0318@2|Bacteria,1TPSX@1239|Firmicutes,4HA2G@91061|Bacilli,23K05@182709|Oceanobacillus	91061|Bacilli	IQ	AMP-binding enzyme C-terminal domain	lcfA	-	6.2.1.3	ko:K01897	ko00061,ko00071,ko01100,ko01212,ko02024,ko03320,ko04146,ko04216,ko04714,ko04920,map00061,map00071,map01100,map01212,map02024,map03320,map04146,map04216,map04714,map04920	M00086	R01280	RC00004,RC00014	ko00000,ko00001,ko00002,ko01000,ko01004,ko04147	4.C.1.1	-	-	AMP-binding,AMP-binding_C
OG0000405.UP000321408_QEE17789.1	1459636.NTE_01923	1.2e-22	90.9	COG4830@1|root,arCOG04305@2157|Archaea,41SNM@651137|Thaumarchaeota	651137|Thaumarchaeota	J	ribosomal protein	-	-	-	ko:K02976	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S26e
OG0000408.UP000321408_QEE17880.1	485916.Dtox_1280	2.31e-95	295.0	COG1143@1|root,COG1143@2|Bacteria,1UJ43@1239|Firmicutes,25EVE@186801|Clostridia,2605I@186807|Peptococcaceae	186801|Clostridia	C	PFAM 4Fe-4S ferredoxin, iron-sulfur binding domain protein	asrA	-	-	ko:K16950	ko00920,ko01120,map00920,map01120	-	R00858,R10146	RC00065	ko00000,ko00001	-	-	-	Fer4_22
OG0000409.UP000321408_QEE17883.1	387631.Asulf_01816	0.0	1009.0	COG1148@1|root,arCOG02234@2157|Archaea,arCOG02235@2157|Archaea,2XT3X@28890|Euryarchaeota,245U1@183980|Archaeoglobi	183980|Archaeoglobi	C	Heterodisulfide reductase subunit A and related polyferredoxins	-	-	1.8.7.3,1.8.98.4,1.8.98.5,1.8.98.6	ko:K03388	ko00680,ko01100,ko01120,ko01200,map00680,map01100,map01120,map01200	M00356,M00357,M00563,M00567	R04540,R11928,R11931,R11943,R11944	RC00011	ko00000,ko00001,ko00002,ko01000	-	-	-	Fer4,FlpD,Pyr_redox_2
OG0000410.UP000321408_QEE17887.1	386456.JQKN01000001_gene1960	8.25e-75	238.0	COG2048@1|root,arCOG00338@2157|Archaea,2XTWJ@28890|Euryarchaeota,23NJW@183925|Methanobacteria	183925|Methanobacteria	C	reductase, subunit	hdrB1	-	1.8.7.3,1.8.98.4,1.8.98.5,1.8.98.6	ko:K03389	ko00680,ko01100,ko01120,ko01200,map00680,map01100,map01120,map01200	M00356,M00357,M00563,M00567	R04540,R11928,R11931,R11943,R11944	RC00011	ko00000,ko00001,ko00002,ko01000	-	-	-	CCG
OG0000411.UP000321408_QEE17972.1	243232.MJ_1148	1.02e-18	82.4	COG1594@1|root,arCOG00579@2157|Archaea,2XY3E@28890|Euryarchaeota,23R2W@183939|Methanococci	183939|Methanococci	K	Belongs to the archaeal rpoM eukaryotic RPA12 RPB9 RPC11 RNA polymerase family	-	GO:0000428,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006355,GO:0008150,GO:0008270,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0030880,GO:0031323,GO:0031326,GO:0032991,GO:0043167,GO:0043169,GO:0044424,GO:0044464,GO:0046872,GO:0046914,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0061695,GO:0065007,GO:0080090,GO:1902494,GO:1903506,GO:1990234,GO:2000112,GO:2001141	-	ko:K03057	ko01100,map01100	-	-	-	br01611,ko00000,ko03021	-	-	-	RNA_POL_M_15KD,TFIIS_C
OG0000413.UP000321408_QEE18039.1	411470.RUMGNA_02168	5.55e-11	70.9	COG4149@1|root,COG4149@2|Bacteria,1TRNA@1239|Firmicutes,24BR9@186801|Clostridia,3XZF3@572511|Blautia	186801|Clostridia	P	Psort location CytoplasmicMembrane, score 10.00	modB	-	-	ko:K02018	ko02010,map02010	M00189	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.8	-	-	BPD_transp_1
OG0000414.UP000321408_QEE18040.1	368408.Tpen_1486	1.01e-71	234.0	COG3839@1|root,arCOG00175@2157|Archaea,2XPVK@28889|Crenarchaeota	28889|Crenarchaeota	E	PFAM ABC transporter related	-	-	3.6.3.30	ko:K02010	ko02010,map02010	M00190	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.10	-	-	ABC_tran,TOBE
OG0000416.UP000321408_QEE18063.1	374847.Kcr_0115	1.45e-63	204.0	COG1042@1|root,arCOG01338@2157|Archaea	2157|Archaea	C	Acyl-CoA synthetase (NDP forming)	acdB	-	6.2.1.13	ko:K01905,ko:K18594,ko:K22224	ko00010,ko00620,ko00640,ko00720,ko01100,ko01120,map00010,map00620,map00640,map00720,map01100,map01120	-	R00229,R00920,R03157	RC00004,RC00012,RC00014	ko00000,ko00001,ko01000,ko01004	-	-	-	ATP-grasp_5,CoA_binding_2,Succ_CoA_lig
OG0000417.UP000321408_QEE18094.1	1031288.AXAA01000033_gene1339	9.06e-109	330.0	COG2309@1|root,COG2309@2|Bacteria,1TP65@1239|Firmicutes,24AR8@186801|Clostridia,36E9B@31979|Clostridiaceae	186801|Clostridia	E	aminopeptidase	-	-	-	ko:K19689	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_M29
OG0000418.UP000321408_QEE18104.1	420247.Msm_1492	8.43e-109	328.0	COG0309@1|root,arCOG00636@2157|Archaea,2XTAH@28890|Euryarchaeota,23NWV@183925|Methanobacteria	183925|Methanobacteria	O	TIGRFAM hydrogenase expression formation protein HypE	-	-	-	ko:K04655	-	-	-	-	ko00000	-	-	-	AIRS,AIRS_C
OG0000426.UP000324665_TXT54325.1	368408.Tpen_0577	7.2e-14	67.8	COG1522@1|root,arCOG01117@2157|Archaea,2XR1K@28889|Crenarchaeota	28889|Crenarchaeota	K	PFAM regulatory protein AsnC Lrp family	-	-	-	-	-	-	-	-	-	-	-	-	AsnC_trans_reg
OG0000431.UP000324665_TXT54665.1	1123326.JFBL01000009_gene801	9.14e-08	60.1	COG0489@1|root,COG0489@2|Bacteria,1MU7R@1224|Proteobacteria,42NR0@68525|delta/epsilon subdivisions,2YRAH@29547|Epsilonproteobacteria	29547|Epsilonproteobacteria	D	Binds and transfers iron-sulfur (Fe-S) clusters to target apoproteins. Can hydrolyze ATP	-	-	-	ko:K03593	-	-	-	-	ko00000,ko03029,ko03036	-	-	-	ParA
OG0000434.UP000324665_TXT54827.1	1343739.PAP_09025	8.34e-18	78.2	COG1977@1|root,arCOG00536@2157|Archaea,2Y6GG@28890|Euryarchaeota,244HE@183968|Thermococci	183968|Thermococci	H	ThiS family	-	-	-	ko:K03636	ko04122,map04122	-	-	-	ko00000,ko00001	-	-	-	ThiS
OG0000438.UP000324665_TXT55103.1	498848.TaqDRAFT_4587	1.74e-09	62.8	COG0589@1|root,COG0589@2|Bacteria,1WIFP@1297|Deinococcus-Thermus	1297|Deinococcus-Thermus	T	PFAM Universal stress protein family	-	-	-	-	-	-	-	-	-	-	-	-	Usp
OG0000439.UP000324665_TXT55198.1	797304.Natgr_3003	3.19e-17	92.8	COG1404@1|root,arCOG00702@2157|Archaea,2XSZR@28890|Euryarchaeota,23U34@183963|Halobacteria	183963|Halobacteria	O	Belongs to the peptidase S8 family	-	-	3.4.21.62	ko:K01342,ko:K14645	ko02024,map02024	-	-	-	ko00000,ko00001,ko01000,ko01002,ko03110	-	-	-	PKD,Peptidase_S8
OG0000441.UP000324665_TXT55434.1	795359.TOPB45_0479	5.82e-175	502.0	COG0863@1|root,COG0863@2|Bacteria	2|Bacteria	L	N-4 methylation of cytosine	-	-	2.1.1.113	ko:K00590	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	N6_N4_Mtase
OG0000442.UP000324665_TXT55436.1	1365176.N186_01885	8.81e-34	123.0	COG1599@1|root,arCOG01510@2157|Archaea	2157|Archaea	L	COG1599 Single-stranded DNA-binding replication protein A (RPA), large (70 kD) subunit and related ssDNA-binding proteins	-	-	3.6.4.12	ko:K03658,ko:K07466	ko03030,ko03420,ko03430,ko03440,ko03460,map03030,map03420,map03430,map03440,map03460	M00288	-	-	ko00000,ko00001,ko00002,ko01000,ko03000,ko03032,ko03400	-	-	-	PLDc_2,UvrD-helicase,UvrD_C,tRNA_anti-codon
OG0000445.UP000324665_TXT56666.1	246969.TAM4_666	8.29e-59	193.0	COG0467@1|root,arCOG01171@2157|Archaea,2Y7MQ@28890|Euryarchaeota,243HH@183968|Thermococci	183968|Thermococci	T	KaiC	-	-	-	-	-	-	-	-	-	-	-	-	ATPase
OG0000448.UP000321408_QEE14199.1	574087.Acear_1941	0.0	925.0	COG2987@1|root,COG2987@2|Bacteria,1TPZ9@1239|Firmicutes,247YS@186801|Clostridia,3WB0U@53433|Halanaerobiales	186801|Clostridia	H	Catalyzes the conversion of urocanate to 4-imidazolone- 5-propionate	hutU	-	4.2.1.49	ko:K01712	ko00340,ko01100,map00340,map01100	M00045	R02914	RC00804	ko00000,ko00001,ko00002,ko01000	-	-	-	Urocanase,Urocanase_C,Urocanase_N
OG0000449.UP000321408_QEE14200.1	866536.Belba_3591	2.25e-204	584.0	COG2986@1|root,COG2986@2|Bacteria,4NE0D@976|Bacteroidetes,47MP5@768503|Cytophagia	976|Bacteroidetes	E	Histidine ammonia-lyase	hutH	-	4.3.1.3	ko:K01745	ko00340,ko01100,map00340,map01100	M00045	R01168	RC00361	ko00000,ko00001,ko00002,ko01000	-	-	-	Lyase_aromatic
OG0000450.UP000321408_QEE14202.1	1216932.CM240_2509	6.11e-232	657.0	COG2759@1|root,COG2759@2|Bacteria,1TP6N@1239|Firmicutes,247P5@186801|Clostridia,36EI0@31979|Clostridiaceae	186801|Clostridia	F	Belongs to the formate--tetrahydrofolate ligase family	fhs	-	6.3.4.3	ko:K01938	ko00670,ko00720,ko01100,ko01120,ko01200,map00670,map00720,map01100,map01120,map01200	M00140,M00377	R00943	RC00026,RC00111	ko00000,ko00001,ko00002,ko01000	-	-	-	FTHFS
OG0000451.UP000321408_QEE14204.1	903818.KI912268_gene1878	3.87e-178	521.0	COG1142@1|root,COG4624@1|root,COG1142@2|Bacteria,COG4624@2|Bacteria	2|Bacteria	C	iron-sulfur cluster assembly	-	-	1.12.7.2	ko:K00533	-	-	R00019	-	ko00000,ko01000	-	-	-	Fe_hyd_lg_C,Fer4,Fer4_6
OG0000453.UP000321408_QEE14212.1	862517.HMPREF9225_1474	1.27e-48	169.0	COG1606@1|root,COG1606@2|Bacteria,1TPB2@1239|Firmicutes,2485J@186801|Clostridia,22H6D@1570339|Peptoniphilaceae	186801|Clostridia	S	cog cog1606	-	-	-	ko:K06864	-	-	-	-	ko00000	-	-	-	ATP_bind_3,NAD_synthase,QueC
OG0000455.UP000321408_QEE14216.1	28377.ENSACAP00000012886	1.85e-39	142.0	KOG0084@1|root,KOG0084@2759|Eukaryota,38GAJ@33154|Opisthokonta,3BHNS@33208|Metazoa,3D3MC@33213|Bilateria,486WI@7711|Chordata,48ZSF@7742|Vertebrata	33208|Metazoa	U	RAB43, member RAS oncogene family	RAB43	GO:0000139,GO:0001894,GO:0002065,GO:0002067,GO:0002376,GO:0003674,GO:0003824,GO:0003924,GO:0005096,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005794,GO:0005802,GO:0006810,GO:0006950,GO:0006952,GO:0006955,GO:0006996,GO:0007030,GO:0007154,GO:0007165,GO:0007264,GO:0007265,GO:0008047,GO:0008150,GO:0009888,GO:0009987,GO:0010033,GO:0010256,GO:0012505,GO:0016020,GO:0016032,GO:0016043,GO:0016192,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111,GO:0019058,GO:0019068,GO:0023052,GO:0030139,GO:0030154,GO:0030234,GO:0030695,GO:0030855,GO:0031090,GO:0031410,GO:0031982,GO:0031984,GO:0032482,GO:0032501,GO:0032502,GO:0032588,GO:0034097,GO:0034341,GO:0035526,GO:0035556,GO:0035883,GO:0036477,GO:0042221,GO:0042592,GO:0043025,GO:0043085,GO:0043087,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043547,GO:0044093,GO:0044297,GO:0044403,GO:0044419,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0045087,GO:0045202,GO:0045335,GO:0045595,GO:0048856,GO:0048869,GO:0048871,GO:0048872,GO:0048873,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050896,GO:0051179,GO:0051234,GO:0051336,GO:0051345,GO:0051704,GO:0051716,GO:0060249,GO:0060429,GO:0060589,GO:0060786,GO:0065007,GO:0065008,GO:0065009,GO:0070887,GO:0071310,GO:0071345,GO:0071346,GO:0071840,GO:0090382,GO:0097458,GO:0097708,GO:0098588,GO:0098772,GO:0098791,GO:1901998	-	ko:K07930	-	-	-	-	ko00000,ko04031,ko04147	-	-	-	Ras
OG0000457.UP000321408_QEE14220.1	579137.Metvu_0172	5.95e-38	138.0	COG0638@1|root,arCOG00970@2157|Archaea,2XUIZ@28890|Euryarchaeota,23QK3@183939|Methanococci	183939|Methanococci	O	Component of the proteasome core, a large protease complex with broad specificity involved in protein degradation	psmB	GO:0000502,GO:0003674,GO:0003824,GO:0004175,GO:0005575,GO:0005622,GO:0005623,GO:0005839,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0009056,GO:0009057,GO:0009987,GO:0010498,GO:0016787,GO:0019538,GO:0019774,GO:0030163,GO:0032991,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044464,GO:0051603,GO:0070011,GO:0071704,GO:0140096,GO:1901564,GO:1901565,GO:1901575,GO:1902494,GO:1905368,GO:1905369	3.4.25.1	ko:K03433	ko03050,map03050	M00342,M00343	-	-	ko00000,ko00001,ko00002,ko01000,ko01002,ko03051	-	-	-	Proteasome
OG0000458.UP000321408_QEE14222.1	186497.PF1753	6.48e-129	397.0	COG0008@1|root,arCOG04302@2157|Archaea,2XSYV@28890|Euryarchaeota,242MB@183968|Thermococci	183968|Thermococci	J	Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu)	gltX	-	6.1.1.17	ko:K01885	ko00860,ko00970,ko01100,ko01110,ko01120,map00860,map00970,map01100,map01110,map01120	M00121,M00359,M00360	R05578	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko02048,ko03016	-	-	-	tRNA-synt_1c,tRNA-synt_1c_C
OG0000461.UP000321408_QEE14235.1	515635.Dtur_0058	5.03e-74	238.0	COG0451@1|root,COG0451@2|Bacteria	2|Bacteria	GM	ADP-glyceromanno-heptose 6-epimerase activity	-	-	-	-	-	-	-	-	-	-	-	-	3Beta_HSD,Epimerase,NAD_binding_10
OG0000462.UP000321408_QEE14242.1	926561.KB900622_gene582	1.66e-65	204.0	COG0225@1|root,COG0225@2|Bacteria,1TQ3E@1239|Firmicutes,247UT@186801|Clostridia	186801|Clostridia	O	Has an important function as a repair enzyme for proteins that have been inactivated by oxidation. Catalyzes the reversible oxidation-reduction of methionine sulfoxide in proteins to methionine	msrA	-	1.8.4.11,1.8.4.12	ko:K07304,ko:K12267	-	-	-	-	ko00000,ko01000	-	-	-	PMSR,SelR
OG0000464.UP000321408_QEE14253.1	797209.ZOD2009_05262	1.3e-58	184.0	COG0229@1|root,arCOG02815@2157|Archaea,2XXVK@28890|Euryarchaeota,23VMK@183963|Halobacteria	183963|Halobacteria	O	COG0229 Conserved domain frequently associated with peptide methionine sulfoxide reductase	msrB	-	1.8.4.12	ko:K07305	-	-	-	-	ko00000,ko01000	-	-	-	SelR
OG0000468.UP000321408_QEE14262.1	224325.AF_1896	2.07e-15	76.6	COG0655@1|root,arCOG02573@2157|Archaea,2Y1YT@28890|Euryarchaeota	28890|Euryarchaeota	S	NADPH-dependent FMN reductase	-	-	-	-	-	-	-	-	-	-	-	-	FMN_red
OG0000469.UP000321408_QEE14264.1	368408.Tpen_0112	1.16e-149	439.0	COG0148@1|root,arCOG01169@2157|Archaea,2XPZ6@28889|Crenarchaeota	28889|Crenarchaeota	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis	eno	-	4.2.1.11	ko:K01689	ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066	M00001,M00002,M00003,M00346,M00394	R00658	RC00349	ko00000,ko00001,ko00002,ko01000,ko03019,ko04147	-	-	-	Enolase_C,Enolase_N
OG0000470.UP000321408_QEE14268.1	644282.Deba_1534	1.78e-283	781.0	COG0183@1|root,COG0183@2|Bacteria,1MU8C@1224|Proteobacteria,42N6X@68525|delta/epsilon subdivisions,2WJIE@28221|Deltaproteobacteria	28221|Deltaproteobacteria	I	Belongs to the thiolase family	-	-	2.3.1.9	ko:K00626	ko00071,ko00072,ko00280,ko00310,ko00362,ko00380,ko00620,ko00630,ko00640,ko00650,ko00720,ko00900,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,ko02020,map00071,map00072,map00280,map00310,map00362,map00380,map00620,map00630,map00640,map00650,map00720,map00900,map01100,map01110,map01120,map01130,map01200,map01212,map02020	M00088,M00095,M00373,M00374,M00375	R00238,R01177	RC00004,RC00326	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	Thiolase_C,Thiolase_N
OG0000471.UP000321408_QEE14273.1	358396.C445_18396	3.53e-94	284.0	COG2057@1|root,arCOG05316@2157|Archaea,2XW2C@28890|Euryarchaeota,23U50@183963|Halobacteria	183963|Halobacteria	I	COG2057 Acyl CoA acetate 3-ketoacid CoA transferase, beta subunit	-	-	2.8.3.12	ko:K01040	ko00643,ko00650,ko01120,map00643,map00650,map01120	-	R04000,R05509	RC00012,RC00131,RC00137	ko00000,ko00001,ko01000	-	-	-	CoA_trans
OG0000472.UP000321408_QEE14274.1	224325.AF_1199	3.07e-132	391.0	COG1788@1|root,arCOG01987@2157|Archaea,2XVRA@28890|Euryarchaeota,246WP@183980|Archaeoglobi	183980|Archaeoglobi	I	Coenzyme A transferase	-	-	2.8.3.12	ko:K01039	ko00643,ko00650,ko01120,map00643,map00650,map01120	-	R04000,R05509	RC00012,RC00131,RC00137	ko00000,ko00001,ko01000	-	-	-	CoA_trans
OG0000473.UP000321408_QEE14276.1	3649.evm.model.supercontig_2.130	3.71e-08	63.2	COG1409@1|root,KOG2679@2759|Eukaryota,37N0E@33090|Viridiplantae,3G80K@35493|Streptophyta	35493|Streptophyta	O	Purple acid phosphatase	-	-	3.1.3.2	ko:K14379	ko00740,ko01100,ko04142,ko04380,ko05323,map00740,map01100,map04142,map04380,map05323	-	R00548	RC00017	ko00000,ko00001,ko01000	-	-	-	Metallophos
OG0000474.UP000321408_QEE14284.1	224325.AF_1956	2.86e-24	95.1	COG1581@1|root,arCOG01753@2157|Archaea,2XZH4@28890|Euryarchaeota,246D0@183980|Archaeoglobi	183980|Archaeoglobi	K	Binds double-stranded DNA tightly but without sequence specificity. It is distributed uniformly and abundantly on the chromosome, suggesting a role in chromatin architecture. However, it does not significantly compact DNA. Binds rRNA and mRNA in vivo. May play a role in maintaining the structural and functional stability of RNA, and, perhaps, ribosomes	-	-	-	ko:K03622	-	-	-	-	ko00000	-	-	-	Alba
OG0000475.UP000321408_QEE14285.1	1184251.TCELL_0068	1.72e-53	181.0	COG1100@1|root,arCOG01225@2157|Archaea,2XQ2Q@28889|Crenarchaeota	28889|Crenarchaeota	S	ATP binding protein	-	-	-	ko:K06883	-	-	-	-	ko00000	-	-	-	ATP_bind_1
OG0000476.UP000321408_QEE14286.1	224719.Abm4_0181	1.83e-88	281.0	COG0119@1|root,arCOG02092@2157|Archaea,2XV8D@28890|Euryarchaeota,23PFQ@183925|Methanobacteria	183925|Methanobacteria	E	Belongs to the alpha-IPM synthase homocitrate synthase family	aksA	-	2.3.3.14	ko:K10977	ko00300,ko00620,ko00680,ko01100,ko01120,ko01130,ko01210,ko01230,map00300,map00620,map00680,map01100,map01120,map01130,map01210,map01230	M00608	R00271,R08213,R08331,R08332	RC00004,RC00067,RC02149,RC02754	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	HMGL-like
OG0000479.UP000321408_QEE14297.1	930945.SiRe_1606	3.32e-27	102.0	COG2163@1|root,arCOG04167@2157|Archaea,2XQT9@28889|Crenarchaeota	28889|Crenarchaeota	J	Belongs to the eukaryotic ribosomal protein eL14 family	rpl14e	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022613,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0042254,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0071840,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02875	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L14e
OG0000480.UP000321408_QEE14298.1	999630.TUZN_1488	3.33e-28	111.0	COG1102@1|root,arCOG01037@2157|Archaea,2XQ8J@28889|Crenarchaeota	28889|Crenarchaeota	F	Belongs to the cytidylate kinase family. Type 2 subfamily	cmk	-	2.7.4.25	ko:K00945	ko00240,ko01100,map00240,map01100	M00052	R00158,R00512,R01665	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	Cytidylate_kin2
